"norm","t","skst","ald","aparch-skst","fix.ald","his"
"319",-0.0555884238731838,-0.0577944843352592,-0.0683785383749341,-0.0811252124539247,-0.0582140200305005,-0.0596652329944223,-0.0549962432117887
"320",-0.0593733471643454,-0.0661905448450619,-0.07940690994086,-0.0941404490046498,-0.0581330222501258,-0.0596652329944223,-0.0549962432117887
"321",-0.0603990856416421,-0.0675603118062099,-0.0755106146630734,-0.097095486114734,-0.0576524583955258,-0.0594656476347082,-0.0549962432117887
"322",-0.057299428769545,-0.0604799011851756,-0.0587633156939981,-0.0787290854492179,-0.0569473600568361,-0.0594656476347082,-0.0549962432117887
"323",-0.0543709340135254,-0.0542788973299806,-0.0472617979852094,-0.0650290452454313,-0.0563266971925706,-0.0594656476347082,-0.0549962432117887
"324",-0.0543869288533592,-0.0552173838889391,-0.0556532699563528,-0.0709807737218084,-0.0556584523186393,-0.0594656476347082,-0.0549962432117887
"325",-0.0593738674448277,-0.0666630810860661,-0.0866190410653284,-0.0897802625020261,-0.0557430783011534,-0.0594656476347082,-0.0549962432117887
"326",-0.0562688598747148,-0.0595709172590613,-0.065995509647766,-0.0741856021359322,-0.0555071281024442,-0.0597334467614207,-0.0559628311605544
"327",-0.05364785727528,-0.05399652758535,-0.0530256838792595,-0.0645755567364335,-0.0547400825601309,-0.0597334467614207,-0.0559628311605544
"328",-0.0546126356530745,-0.0570759221113142,-0.0603288075752008,-0.0763679413390924,-0.0567253635880377,-0.0597334467614207,-0.0559628311605544
"329",-0.0519066274958706,-0.0514170797962834,-0.0484708659850197,-0.0648907602031247,-0.0561130419316233,-0.0597334467614207,-0.0559628311605544
"330",-0.0512444872359981,-0.0509351640068863,-0.0493392370417314,-0.0692328319727876,-0.0566782854569059,-0.0597334467614207,-0.0559628311605544
"331",-0.0487492134227503,-0.0460237936687346,-0.0404010817953715,-0.0570791151625557,-0.0559634188171113,-0.0599341668485354,-0.0559628311605544
"332",-0.0465155675862169,-0.0420022201772629,-0.0346911818614067,-0.0512007965353451,-0.0554061764841783,-0.0599341668485354,-0.0559628311605544
"333",-0.0533547988514475,-0.0602517209201142,-0.104393436031388,-0.0781752369961375,-0.0557674778706938,-0.0599341668485354,-0.0559628311605544
"334",-0.0515277503223921,-0.055764782309452,-0.0792121878348974,-0.0721266568837184,-0.0549500154304459,-0.0599341668485354,-0.0559628311605544
"335",-0.110768203566276,-0.13768917118212,-0.222850081708461,-0.167436009936574,-0.086032427957886,-0.0599341668485354,-0.0559628311605544
"336",-0.104537550857789,-0.121616248578955,-0.14928934698704,-0.14369893038517,-0.0847390287984089,-0.0597220772427029,-0.0559628311605544
"337",-0.104686604384381,-0.119364687843342,-0.123307879982348,-0.15161901253465,-0.0848359857400163,-0.0597220772427029,-0.0559628311605544
"338",-0.0982611783915993,-0.104725431516137,-0.0897867659629155,-0.122566942221984,-0.0836414565549365,-0.0597220772427029,-0.0559628311605544
"339",-0.0922700910509121,-0.0921804630937649,-0.068074956445726,-0.0982695821432064,-0.0825155200669391,-0.0597220772427029,-0.0559628311605544
"340",-0.0870255561104779,-0.0821437929038942,-0.0551261876495918,-0.0851792377469834,-0.0813093032644088,-0.0597220772427029,-0.0559628311605544
"341",-0.0822062948124086,-0.0736984368261424,-0.0474081367749723,-0.0732862076456876,-0.0805231929085399,-0.0598136003344122,-0.0559628311605544
"342",-0.0782503295213336,-0.0677951144150419,-0.0456677694109594,-0.0722925774496849,-0.080030897906775,-0.0598136003344122,-0.0559628311605544
"343",-0.074528380005889,-0.0626124241934224,-0.0437487691787594,-0.0706442124929685,-0.0794738720323243,-0.0598136003344122,-0.0559628311605544
"344",-0.0714838317976244,-0.0593291846676177,-0.0456058761994004,-0.0720199365868869,-0.0791106102645903,-0.0598136003344122,-0.0559628311605544
"345",-0.0706211154022094,-0.062053690290341,-0.0621141049306226,-0.0828593276307961,-0.0797847647612741,-0.0598136003344122,-0.0559628311605544
"346",-0.0693978400499797,-0.0626440310898943,-0.0626880366213362,-0.0885366054006753,-0.0787113234510478,-0.0601067787180127,-0.0559628311605544
"347",-0.0660487567033534,-0.0573329444506252,-0.0519750567338744,-0.0798904555437869,-0.0779647196551079,-0.0601067787180127,-0.0559628311605544
"348",-0.0632074817272032,-0.053509425302841,-0.0463966760069144,-0.0752773086781263,-0.0773361198531933,-0.0601067787180127,-0.0559628311605544
"349",-0.0618449348585198,-0.0537965922151378,-0.0511295973527171,-0.0788367741195158,-0.0772751968380572,-0.0601067787180127,-0.0559628311605544
"350",-0.0587940312498521,-0.04899109958534,-0.0427621527265573,-0.0683740866210698,-0.0761802239810097,-0.0601067787180127,-0.0559628311605544
"351",-0.056959397653901,-0.0476400799023956,-0.04329275482038,-0.0678232995006996,-0.0767708315349611,-0.0600298979166362,-0.0558220006291525
"352",-0.0542011754457109,-0.043506918404087,-0.0369675374349756,-0.0588546009498512,-0.0757075030670497,-0.0600298979166362,-0.0558220006291525
"353",-0.0516326945606806,-0.0399061006177915,-0.0324432405376159,-0.0517015807941363,-0.0746616661514366,-0.0600298979166362,-0.0558220006291525
"354",-0.0496532498052812,-0.038011885884109,-0.0322434770154838,-0.0499928092569523,-0.0735836535912019,-0.0600298979166362,-0.0558220006291525
"355",-0.0474614322082526,-0.0353062791313729,-0.0294515793665609,-0.0452763997314677,-0.0725585615724346,-0.0600298979166362,-0.0558220006291525
"356",-0.0455712577536867,-0.0334323999748666,-0.029155059409183,-0.0429142327713175,-0.0715278129108239,-0.0599994194474854,-0.0558220006291525
"357",-0.0436732761572868,-0.0314352500740411,-0.0275923347111968,-0.0416971482436569,-0.0707533491978682,-0.0599994194474854,-0.0558220006291525
"358",-0.0450938800096334,-0.0398993936462999,-0.0581103034758918,-0.0546573829708484,-0.0698482185223876,-0.0599994194474854,-0.0558220006291525
"359",-0.043083903989785,-0.0365631993238158,-0.0470086671213397,-0.0469524659681021,-0.0689073708488611,-0.0599994194474854,-0.0558220006291525
"360",-0.0415606630819889,-0.0346077141004322,-0.0407184641654982,-0.0443707696388184,-0.0679281257224965,-0.0599994194474854,-0.0558220006291525
"361",-0.0437270744052827,-0.0430537660263907,-0.0543081049750533,-0.0612230615937041,-0.0686650491248906,-0.0599453169654732,-0.0558220006291525
"362",-0.0418963800320874,-0.0395174505302653,-0.0445807514431761,-0.0531274014938999,-0.0677224427017259,-0.0599453169654732,-0.0558220006291525
"363",-0.0407248783374826,-0.0378621996450828,-0.0401780329541085,-0.0532861910884284,-0.0671834590374135,-0.0599453169654732,-0.0558220006291525
"364",-0.0389544124367292,-0.0346851261312046,-0.034141125184976,-0.0469667856254707,-0.0663811670942741,-0.0599453169654732,-0.0558220006291525
"365",-0.040209965218657,-0.0393689843753471,-0.045914083589292,-0.0555027656023316,-0.065509496387597,-0.0599453169654732,-0.0558220006291525
"366",-0.03862273139772,-0.0363973207277915,-0.0388801726582209,-0.0505741287690798,-0.064810732908453,-0.0598907271389205,-0.0558220006291525
"367",-0.0369542632106557,-0.03329625999422,-0.0330075280438097,-0.0421464970353594,-0.0639769450436057,-0.0598907271389205,-0.0558220006291525
"368",-0.0381292369936398,-0.0375249312815783,-0.0435661063621164,-0.0505423229117051,-0.0631240711335592,-0.0598907271389205,-0.0558220006291525
"369",-0.0368784839764502,-0.0351855190719999,-0.0378381665604512,-0.0464759188592327,-0.0622419988521418,-0.0598907271389205,-0.0558220006291525
"370",-0.0398983779929921,-0.0430272718036436,-0.0537171796951567,-0.0587695848516096,-0.0615694756967802,-0.0598907271389205,-0.0558220006291525
"371",-0.0399963465801656,-0.0430667045969788,-0.0495277696687905,-0.0604474517206193,-0.0607054814332104,-0.0596699621204097,-0.0558220006291525
"372",-0.0418810927162431,-0.0467844888876475,-0.0535899739329693,-0.0668220775904559,-0.0599864708884445,-0.0596699621204097,-0.0558220006291525
"373",-0.0400007134384587,-0.0423902359964379,-0.0435213467582928,-0.0546416575779463,-0.0592289212988128,-0.0596699621204097,-0.0558220006291525
"374",-0.0389706964760525,-0.0401247581412071,-0.0392431134946829,-0.0518112879674262,-0.0583807791174782,-0.0596699621204097,-0.0558220006291525
"375",-0.0403964508113954,-0.0434449367591847,-0.0477109490535613,-0.0588441652012711,-0.0576406300826527,-0.0596699621204097,-0.0558220006291525
"376",-0.0385397618531186,-0.039378950899466,-0.0392721039584496,-0.0488550790601039,-0.0555923016443613,-0.0596002309485534,-0.0555391237623231
"377",-0.0374687926410049,-0.0373392414593822,-0.0360118864182699,-0.0491650600433859,-0.055228956126501,-0.0596002309485534,-0.0555391237623231
"378",-0.0361255026169851,-0.0347014060133029,-0.0320282231800742,-0.0443129298892036,-0.0544873458191393,-0.0596002309485534,-0.0555391237623231
"379",-0.0346379987734535,-0.0318603853191345,-0.0280499602176762,-0.0376906231122441,-0.0538025307467034,-0.0596002309485534,-0.0555391237623231
"380",-0.0397188357024201,-0.0448701839198553,-0.07110839000197,-0.0571428000640543,-0.0536303229898589,-0.0596002309485534,-0.0555391237623231
"381",-0.0388282680041682,-0.0425687978713485,-0.0575916586135352,-0.0572091658681658,-0.0534442343470979,-0.0596139451357822,-0.0555391237623231
"382",-0.0393886858699004,-0.0433703289878252,-0.0526103226209329,-0.0598650161376516,-0.0527749821353497,-0.0596139451357822,-0.0555391237623231
"383",-0.0377731533962485,-0.0396204521460167,-0.0431364211761677,-0.0508511401362477,-0.0520938249094468,-0.0596139451357822,-0.0555391237623231
"384",-0.0369489063603928,-0.0378559708889196,-0.0390644429538985,-0.0488377065573798,-0.0513687424066337,-0.0596139451357822,-0.0555391237623231
"385",-0.041079998163465,-0.0469060650171309,-0.0591505960724496,-0.0627570625357621,-0.0511932873991179,-0.0596139451357822,-0.0555391237623231
"386",-0.0396894197860351,-0.043435747505235,-0.0487557072736438,-0.0561207531618472,-0.050486522452733,-0.0595266974988639,-0.0555391237623231
"387",-0.0386836550072478,-0.0410948291987808,-0.0427924450470546,-0.0558373706964084,-0.0503335420818771,-0.0595266974988639,-0.0555391237623231
"388",-0.040096795501678,-0.0440092933945695,-0.0484792160446996,-0.0612096332304416,-0.0498100924671911,-0.0595266974988639,-0.0555391237623231
"389",-0.042076376660477,-0.0476604698453035,-0.0536199062663062,-0.067199831145154,-0.0494004403515984,-0.0595266974988639,-0.0555391237623231
"390",-0.0402406844882202,-0.0432654907961045,-0.0437055672404012,-0.0555678965610181,-0.0487822806739324,-0.0595266974988639,-0.0555391237623231
"391",-0.0397348074622899,-0.0421790703615751,-0.0419373717759916,-0.0584789411977187,-0.0489837551817353,-0.0595844882751351,-0.0555391237623231
"392",-0.0440676683099497,-0.0510380771927229,-0.062827580430896,-0.0710362348368896,-0.0490375363224713,-0.0595844882751351,-0.0555391237623231
"393",-0.0455397064172999,-0.0529093090371927,-0.0601495050885942,-0.0745127384954895,-0.0486482761937247,-0.0595844882751351,-0.0555391237623231
"394",-0.0454190677779207,-0.0517815120792091,-0.0546333547246515,-0.0759318488781431,-0.0494089808025943,-0.0595844882751351,-0.0555391237623231
"395",-0.045563696269557,-0.0512502491927778,-0.0522639799315981,-0.0745036315040268,-0.0488320542734146,-0.0595844882751351,-0.0555391237623231
"396",-0.0475810453257565,-0.0545972165511458,-0.0586708802182158,-0.0792157464621179,-0.0485987788817474,-0.0596017457702436,-0.0555391237623231
"397",-0.0453862314634687,-0.049302587009138,-0.0472345325792819,-0.0648595060584847,-0.0479895991744854,-0.0596017457702436,-0.0555391237623231
"398",-0.0434354237856679,-0.0449567364072535,-0.0397415514837201,-0.05831211355098,-0.0476299299680651,-0.0596017457702436,-0.0555391237623231
"399",-0.0484691140141323,-0.0557679010525483,-0.0728888208434287,-0.0746003708286523,-0.0480458483131952,-0.0596017457702436,-0.0555391237623231
"400",-0.0470375937012157,-0.0520471455513533,-0.0592420608739441,-0.0712653045702445,-0.0481995482411374,-0.0596017457702436,-0.0555391237623231
"401",-0.0447785721287727,-0.0469211209596148,-0.0473638876275219,-0.0591711169195382,-0.0471248320060336,-0.0598089958094418,-0.0558079195747455
"402",-0.0431632695541631,-0.0435737212185296,-0.0410728554383445,-0.056594304941141,-0.047042781449266,-0.0598089958094418,-0.0558079195747455
"403",-0.0417102959256081,-0.0407422774248275,-0.0368884352656246,-0.0521421173993947,-0.0463791920629691,-0.0598089958094418,-0.0558079195747455
"404",-0.0556171818514725,-0.0704767623344296,-0.137640323012358,-0.0929905297231119,-0.0558541325588416,-0.0598089958094418,-0.0558079195747455
"405",-0.0543909838447415,-0.0658386791795861,-0.100770485807022,-0.0887732818362999,-0.0563477965918777,-0.0598089958094418,-0.0558079195747455
"406",-0.0565903891671895,-0.0681759042188645,-0.0854276836722584,-0.0969644500642929,-0.0590394770103704,-0.059673751196569,-0.0558079195747455
"407",-0.056579940543634,-0.0663128109934769,-0.072663891354943,-0.0942849564215774,-0.0584017591468218,-0.059673751196569,-0.0558079195747455
"408",-0.0588871573017128,-0.0692328079782275,-0.0735266209361437,-0.0992891041103508,-0.0582368791975655,-0.059673751196569,-0.0558079195747455
"409",-0.0571152873066414,-0.0642807315645725,-0.0612785229283512,-0.0897301767653809,-0.0573942679760533,-0.059673751196569,-0.0558079195747455
"410",-0.0543995808282626,-0.0579911253669518,-0.0496674829481357,-0.0774707017820397,-0.0569117625077748,-0.059673751196569,-0.0558079195747455
"411",-0.0516557184011947,-0.052094622916797,-0.0406933737178255,-0.0632718358207031,-0.0562145781535491,-0.0596787917453798,-0.0558079195747455
"412",-0.0507756189371749,-0.0509105415837959,-0.0443061414606843,-0.0670462577483057,-0.0566471067306499,-0.0596787917453798,-0.0558079195747455
"413",-0.0485273295435792,-0.0465381750592126,-0.0381216649734127,-0.0605083030612893,-0.0561660328766721,-0.0596787917453798,-0.0558079195747455
"414",-0.0527654519103491,-0.0574697884446266,-0.0773723100257544,-0.0780701512580853,-0.056197621795,-0.0596787917453798,-0.0558079195747455
"415",-0.0503815192433687,-0.0521380075234524,-0.0603486963994689,-0.0669058766215443,-0.0554157888552422,-0.0596787917453798,-0.0558079195747455
"416",-0.0500698457324676,-0.0517745509489672,-0.0556787862636268,-0.0691015624649502,-0.0546844357328114,-0.05994246891895,-0.0558079195747455
"417",-0.0527576404133263,-0.057865794248885,-0.0654607080185242,-0.0801028909842702,-0.0544332382639213,-0.05994246891895,-0.0558079195747455
"418",-0.0570415367179302,-0.0659843946563738,-0.0757496386198948,-0.0928261242722759,-0.0546194485822864,-0.05994246891895,-0.0558079195747455
"419",-0.056337548054723,-0.0633685929458847,-0.0654004606263906,-0.0889277920930808,-0.053895507492302,-0.05994246891895,-0.0558079195747455
"420",-0.0536743872786294,-0.0571582199710846,-0.0523216743469449,-0.0745729707514418,-0.0531510995816571,-0.05994246891895,-0.0558079195747455
"421",-0.0866399723831047,-0.112840785296005,-0.247101543798247,-0.143287714482306,-0.0752565552146136,-0.0598933803564499,-0.0558079195747455
"422",-0.0815598559983272,-0.0990423863915286,-0.163263359741491,-0.115276941080932,-0.0743374943305865,-0.0598933803564499,-0.0558079195747455
"423",-0.08541889012654,-0.102990153299911,-0.129592744300205,-0.131118478381038,-0.0750436805832782,-0.0598933803564499,-0.0558079195747455
"424",-0.0814385889955819,-0.0925932130893709,-0.0959196739216317,-0.115356704783572,-0.0739068066511879,-0.0598933803564499,-0.0558079195747455
"425",-0.0767430795824971,-0.0818271630941943,-0.0719978843965874,-0.0930280332289578,-0.0729732258759553,-0.0598933803564499,-0.0558079195747455
"426",-0.0726254916558977,-0.0731022166422264,-0.0571060859068215,-0.0758951418988162,-0.07337972266775,-0.0597662573219169,-0.0577362043754916
"427",-0.0695834078764729,-0.0674066964470901,-0.0513509848765333,-0.072456082297519,-0.072280671105117,-0.0597662573219169,-0.0577362043754916
"428",-0.0678542690342384,-0.06518231854217,-0.0546981629479406,-0.0756402266058172,-0.0712698211397165,-0.0597662573219169,-0.0577362043754916
"429",-0.0642425910216559,-0.0585165413725339,-0.0446849609575432,-0.0652723268100279,-0.0704926515397198,-0.0597662573219169,-0.0577362043754916
"430",-0.0608384426361282,-0.0526165808529086,-0.0372861428650091,-0.0557134869413362,-0.0696555184795793,-0.0597662573219169,-0.0577362043754916
"431",-0.0576924438653916,-0.0475294714628229,-0.0320113858099352,-0.0470401315264249,-0.0687288359769685,-0.0601331649564878,-0.0577362043754916
"432",-0.0551328610604397,-0.0441114760400105,-0.0310587674699613,-0.045045187373313,-0.0677331145431139,-0.0601331649564878,-0.0577362043754916
"433",-0.0548321059379576,-0.0474090892139379,-0.0511443251809407,-0.0592212929595884,-0.0684408421606014,-0.0601331649564878,-0.0577362043754916
"434",-0.0599571673451408,-0.0636918486698075,-0.083682962857459,-0.0868155483505918,-0.0721588492664071,-0.0601331649564878,-0.0577362043754916
"435",-0.0582313566524406,-0.0600354396158007,-0.0679236101439782,-0.0815624365593439,-0.0711028825789286,-0.0601331649564878,-0.0577362043754916
"436",-0.0635917670259407,-0.0721265536278485,-0.0853246131074722,-0.102454916134903,-0.0750672896217723,-0.0607788156438357,-0.0577362043754916
"437",-0.0869602060836434,-0.111576215256364,-0.151137617704791,-0.150364882899309,-0.0893297217577821,-0.0607788156438357,-0.0577362043754916
"438",-0.0835314993427397,-0.100940725522964,-0.110306736327955,-0.131770816799207,-0.0880986655729061,-0.0607788156438357,-0.0577362043754916
"439",-0.0809470151891034,-0.0932077554303685,-0.0879643686313762,-0.120984968999984,-0.0869526061535822,-0.0607788156438357,-0.0577362043754916
"440",-0.0813763135381493,-0.0925156256651199,-0.0866764189229416,-0.125860621067655,-0.0889984581972881,-0.0607788156438357,-0.0577362043754916
"441",-0.103717657859932,-0.130810439160906,-0.180379862907097,-0.175904705967101,-0.104648587593692,-0.0613949868612678,-0.0577362043754916
"442",-0.100905767221031,-0.120830023695446,-0.135046914763706,-0.162288645365646,-0.105420902782787,-0.0613949868612678,-0.0577362043754916
"443",-0.104133209015157,-0.123354792645511,-0.135145400014708,-0.168910263075717,-0.106230967911132,-0.0613949868612678,-0.0577362043754916
"444",-0.106884064849278,-0.12550358044287,-0.127632531356525,-0.175611165801306,-0.110724035124664,-0.0613949868612678,-0.0577362043754916
"445",-0.104015748209612,-0.117256965689073,-0.107150528452243,-0.163320579950139,-0.111406920971547,-0.0613949868612678,-0.0577362043754916
"446",-0.109075374081634,-0.132572561337815,-0.127410028349382,-0.186723836257265,-0.116682652889772,-0.0615952126116228,-0.0577362043754916
"447",-0.103860762411997,-0.12100610910266,-0.0976520377368612,-0.162634478531811,-0.115114439871013,-0.0615952126116228,-0.0577362043754916
"448",-0.0979753820013596,-0.108903768251317,-0.0756842718397249,-0.138126129223007,-0.113879565965818,-0.0615952126116228,-0.0577362043754916
"449",-0.104858633924329,-0.12335976830036,-0.143283731361991,-0.165714411539023,-0.119159758681802,-0.0615952126116228,-0.0577362043754916
"450",-0.108188555010508,-0.128840962105651,-0.130090091746694,-0.176689013407239,-0.119879514603553,-0.0615952126116228,-0.0577362043754916
"451",-0.107350811672857,-0.126025313019368,-0.12549949076039,-0.173389664702657,-0.130445046865091,-0.0617065594523478,-0.0588817736043228
"452",-0.102280235801114,-0.115404206267156,-0.0989581591352923,-0.152785830086897,-0.128225851742682,-0.0617065594523478,-0.0588817736043228
"453",-0.0964362337226317,-0.103851669150583,-0.0782238968538612,-0.129807289574745,-0.126342601642884,-0.0617065594523478,-0.0588817736043228
"454",-0.0938184964129249,-0.0998182395320283,-0.0798965251856233,-0.129335669628884,-0.126167364492927,-0.0617065594523478,-0.0588817736043228
"455",-0.088273914880018,-0.0894089153061595,-0.0625673826312817,-0.105161800149658,-0.123927879582293,-0.0617065594523478,-0.0588817736043228
"456",-0.087427293692036,-0.0900134884997229,-0.0903687588071474,-0.113304309693282,-0.122355113249338,-0.0616501943743765,-0.0588817736043228
"457",-0.0825805444842617,-0.08125695844601,-0.0703828394904724,-0.0962565283820256,-0.120145296240374,-0.0616501943743765,-0.0588817736043228
"458",-0.0779876542742556,-0.0733043916059307,-0.0563193724744326,-0.0814434717015669,-0.117991128808447,-0.0616501943743765,-0.0588817736043228
"459",-0.0736103184212098,-0.0659897607009238,-0.0459083394312179,-0.0667043661000012,-0.115926757343677,-0.0616501943743765,-0.0588817736043228
"460",-0.0720278733168847,-0.0659455927809681,-0.0641580368092461,-0.0750781171687087,-0.114024125625529,-0.0616501943743765,-0.0588817736043228
"461",-0.0688346361902911,-0.0567997688518567,-0.0504716712682179,-0.0728946013093855,-0.112516469798658,-0.0621149059293963,-0.0588817736043228
"462",-0.113951422057625,-0.154674507867076,-0.500860393065868,-0.18684028169831,-0.132678933058433,-0.0621149059293963,-0.0588817736043228
"463",-0.107545402823104,-0.135730341174682,-0.31440408441408,-0.159095025987494,-0.130954452369426,-0.0621149059293963,-0.0588817736043228
"464",-0.104213754576749,-0.124482034152373,-0.212113470760506,-0.151129949019218,-0.12919863707093,-0.0621149059293963,-0.0588817736043228
"465",-0.0993237787567809,-0.111978247965647,-0.150011965030435,-0.137355648137076,-0.127960316376481,-0.0621149059293963,-0.0588817736043228
"466",-0.0937553755362999,-0.105112251418576,-0.102867760525487,-0.118295132863796,-0.126045252067379,-0.0621430287421403,-0.0588817736043228
"467",-0.0886073118058901,-0.0948804569463509,-0.0808286364588599,-0.103837752462427,-0.124154788310679,-0.0621430287421403,-0.0588817736043228
"468",-0.0881805148902944,-0.0952251491631989,-0.0959053457412246,-0.114274040457165,-0.122768135669262,-0.0621430287421403,-0.0588817736043228
"469",-0.08405058619686,-0.0875344436810883,-0.0785691223924764,-0.105399385173192,-0.121246491495786,-0.0621430287421403,-0.0588817736043228
"470",-0.0795311607334032,-0.0792493528154652,-0.0637888789856897,-0.0923104663344515,-0.119365109350085,-0.0621430287421403,-0.0588817736043228
"471",-0.0770153198661616,-0.0758261511790409,-0.0652257134059323,-0.0924616032863261,-0.117405869285706,-0.0621422606988016,-0.0588817736043228
"472",-0.082760556674951,-0.0912137870390332,-0.143643000068467,-0.119853497308779,-0.117300603532757,-0.0621422606988016,-0.0588817736043228
"473",-0.0780213368591504,-0.0817403216027769,-0.104973459184322,-0.0963107260546237,-0.115282797199118,-0.0621422606988016,-0.0588817736043228
"474",-0.0741202865398125,-0.0745173855969183,-0.081498570639197,-0.0868389233049333,-0.113605264165356,-0.0621422606988016,-0.0588817736043228
"475",-0.0713058008593089,-0.0699935441528433,-0.0689222341532931,-0.0838843356036949,-0.111614819603752,-0.0621422606988016,-0.0588817736043228
"476",-0.0674507566049902,-0.0630969816052797,-0.048819024281373,-0.0692346058687814,-0.108508101028081,-0.0625487276357504,-0.0611369513463781
"477",-0.0640716272238176,-0.0574986843135699,-0.0416411656718433,-0.0614298677969955,-0.106679104213711,-0.0625487276357504,-0.0611369513463781
"478",-0.0845694217466353,-0.106823768696949,-0.301535637270434,-0.134305949122929,-0.115583833462725,-0.0625487276357504,-0.0611369513463781
"479",-0.0802303915780598,-0.0964130173562425,-0.201347894004852,-0.11484291804862,-0.113627847365532,-0.0625487276357504,-0.0611369513463781
"480",-0.0806927731458738,-0.095999448493659,-0.148071591378314,-0.122689980400585,-0.114360896141604,-0.0625487276357504,-0.0611369513463781
"481",-0.0841037481045517,-0.101260934947453,-0.119552545174899,-0.137127973174541,-0.116614208004364,-0.0632436450066841,-0.0611369513463781
"482",-0.115426018204033,-0.150854082491003,-0.192676607253667,-0.199607986332697,-0.134008579496311,-0.0632436450066841,-0.0611369513463781
"483",-0.126855991749295,-0.165692714596157,-0.180881959799071,-0.225424227987273,-0.144272595388577,-0.0632436450066841,-0.0611369513463781
"484",-0.119014315663378,-0.147537817873928,-0.130787389059603,-0.183950679201917,-0.14218385567772,-0.0632436450066841,-0.0611369513463781
"485",-0.118738730252141,-0.144570291175561,-0.133083801078325,-0.185907495377495,-0.141811342923469,-0.0632436450066841,-0.0611369513463781
"486",-0.117286324359574,-0.139893140118769,-0.126846132545355,-0.183105025942434,-0.140872805308638,-0.0632900427018429,-0.0611369513463781
"487",-0.110039498917794,-0.124749265943677,-0.0956946791424397,-0.149603076809017,-0.138735399056734,-0.0632900427018429,-0.0611369513463781
"488",-0.103646868392264,-0.112114623581029,-0.0765293998237821,-0.128083559978948,-0.136748548946461,-0.0632900427018429,-0.0611369513463781
"489",-0.0973294956887698,-0.100140619035606,-0.060687712747107,-0.103953739949128,-0.134568930400935,-0.0632900427018429,-0.0611369513463781
"490",-0.0936792592562748,-0.0946499993071429,-0.0662133181026293,-0.105825566540123,-0.133372467247821,-0.0632900427018429,-0.0611369513463781
"491",-0.0909402677445668,-0.0912589028626913,-0.0700026902933367,-0.108828552329159,-0.131510377121025,-0.06349362908461,-0.0611369513463781
"492",-0.0873780629201513,-0.085927957101587,-0.0655723666455182,-0.105240292777017,-0.129457206821111,-0.06349362908461,-0.0611369513463781
"493",-0.0830567951714391,-0.0789314621342674,-0.0567905184572645,-0.0964037757944365,-0.12770398198218,-0.06349362908461,-0.0611369513463781
"494",-0.0783271768727768,-0.0709633432552565,-0.0462176086701752,-0.0777022538175284,-0.125635458571825,-0.06349362908461,-0.0611369513463781
"495",-0.0770254418383849,-0.0719704477424076,-0.0649517795082239,-0.0885702286603382,-0.124812350635957,-0.06349362908461,-0.0611369513463781
"496",-0.0783145036924919,-0.0787128436301038,-0.0830549442377843,-0.105459626196853,-0.124992651375695,-0.0634282342896444,-0.0611369513463781
"497",-0.0837112535935397,-0.0927180669962409,-0.105988588907371,-0.128618243220155,-0.124830394392495,-0.0634282342896444,-0.0611369513463781
"498",-0.080690143377488,-0.0868680082647476,-0.0858142499848353,-0.119844801062881,-0.123547734469596,-0.0634282342896444,-0.0611369513463781
"499",-0.0761917534240585,-0.0780599720386613,-0.0666971142783804,-0.0980208701532341,-0.121515667933851,-0.0634282342896444,-0.0611369513463781
"500",-0.0734248325215201,-0.0734813109853617,-0.0603626430746988,-0.0938489369903948,-0.119584017419414,-0.0634282342896444,-0.0611369513463781
"501",-0.0697719176883725,-0.0669539859153845,-0.0505346671931137,-0.0824889042440038,-0.109781037842041,-0.0635166570501882,-0.0609143248446742
"502",-0.0683423436574858,-0.0661159936479887,-0.056805509225746,-0.0869342725446751,-0.110896191942132,-0.0635166570501882,-0.0609143248446742
"503",-0.0650280789753142,-0.0604223745430219,-0.0478751506976475,-0.0766991197106538,-0.106475980032653,-0.0635166570501882,-0.0609143248446742
"504",-0.0629486524736157,-0.0580195915954509,-0.0480992632442805,-0.076935799078199,-0.107840326262887,-0.0635166570501882,-0.0609143248446742
"505",-0.059724864960709,-0.0525509541357088,-0.0400861306799056,-0.0643182920866165,-0.103241704430847,-0.0635166570501882,-0.0609143248446742
"506",-0.0590085219515227,-0.0538737399500189,-0.0511076641803658,-0.0720407091457551,-0.10505776501435,-0.0634549214366504,-0.0609143248446742
"507",-0.0561435483496502,-0.0490812985402532,-0.0426687830636433,-0.062210864643965,-0.100287273400769,-0.0634549214366504,-0.0609143248446742
"508",-0.0583769947141231,-0.0576865985287832,-0.0699577906961595,-0.0786622676394766,-0.101614543573371,-0.0634549214366504,-0.0609143248446742
"509",-0.0562847030468998,-0.0541585092379355,-0.0584694011309841,-0.073678694378043,-0.0987472458262149,-0.0634549214366504,-0.0609143248446742
"510",-0.0596680056118804,-0.0636087238548592,-0.0748934565627167,-0.0896374327152672,-0.0991725202361126,-0.0634549214366504,-0.0609143248446742
"511",-0.0566303442163505,-0.057400585234763,-0.0589678982661281,-0.0728164130999016,-0.0976463093111763,-0.0634194327999782,-0.0609143248446742
"512",-0.0543363368991039,-0.0531776782642629,-0.0500013580619002,-0.0681102586032113,-0.096243562874883,-0.0634194327999782,-0.0609143248446742
"513",-0.0547938598405199,-0.0555071943504212,-0.0569127032751254,-0.0754187233708986,-0.0944669297302319,-0.0634194327999782,-0.0609143248446742
