"norm","t","skst","ald","aparch.t","fix.ald","his"
"60",-0.0333438001620975,-0.0319107434229361,-0.0467538948923864,-0.0499564921483397,-0.0338549889178429,-0.0575088253139836,-0.0590434572026387
"61",-0.0323429836924595,-0.030818798967635,-0.0465951172712769,-0.0448921462520957,-0.0333254396818139,-0.0574309489897652,-0.0590434572026387
"62",-0.0313809061040371,-0.0297453039912491,-0.0465042886312553,-0.0407313695177436,-0.0331666299264766,-0.0574309489897652,-0.0590434572026387
"63",-0.0303718307950836,-0.0285806144682032,-0.0464874966134039,-0.0355108408257365,-0.0325392406636912,-0.0574309489897652,-0.0590434572026387
"64",-0.0295676314855199,-0.0276271772290149,-0.0465816163481814,-0.0337587436661124,-0.032241233418475,-0.0574309489897652,-0.0590434572026387
"65",-0.0311998244478575,-0.0295866900719768,-0.0463913056168208,-0.0431277556344867,-0.0340191164175549,-0.0574309489897652,-0.0590434572026387
"66",-0.030235950218488,-0.0284812704901841,-0.0463070779788578,-0.0374370021745563,-0.0322655334194956,-0.0573656421124003,-0.0590434572026387
"67",-0.0294101976605614,-0.0274997466447253,-0.0463928736815356,-0.0348488101735711,-0.0329415434917894,-0.0573656421124003,-0.0590434572026387
"68",-0.0316557969982687,-0.0300993881304229,-0.0462150771680591,-0.0455051427707076,-0.0341171465911197,-0.0573656421124003,-0.0590434572026387
"69",-0.0310184380782064,-0.0294216856841004,-0.0460806509518924,-0.0432860339060426,-0.0333894156642727,-0.0573656421124003,-0.0590434572026387
"70",-0.0301049601495295,-0.0283449589273202,-0.0461600659644997,-0.0388883287087083,-0.0330558411376044,-0.0573656421124003,-0.0590434572026387
"71",-0.0300893199577385,-0.0295078380334281,-0.0459374601429166,-0.0412557972595096,-0.0337064682450088,-0.05735395945233,-0.0590434572026387
"72",-0.0336229012303676,-0.0331073696130448,-0.0458059917898321,-0.0528169563040137,-0.0354763951190391,-0.05735395945233,-0.0590434572026387
"73",-0.0325117871066497,-0.0319362301395239,-0.0458904109580337,-0.0460297102108598,-0.0340336314394694,-0.05735395945233,-0.0590434572026387
"74",-0.0315918851688415,-0.0309810587458838,-0.0460050703789197,-0.0422286568209529,-0.0344922636972871,-0.05735395945233,-0.0590434572026387
"75",-0.0311493449564589,-0.0305964517543848,-0.046168132357455,-0.0420677242800593,-0.0333038031879738,-0.05735395945233,-0.0590434572026387
"76",-0.0354954367621484,-0.0341641598339907,-0.0460524327409755,-0.0558340223506093,-0.0379548505727895,-0.0573908259960266,-0.0588526491115601
"77",-0.0368320319872452,-0.0357860150502277,-0.0462375990857434,-0.0597077189013362,-0.0341966311443569,-0.0573908259960266,-0.0588526491115601
"78",-0.0356773457272835,-0.0345644287501416,-0.0461157797513681,-0.0527756055817008,-0.0383646572345941,-0.0573908259960266,-0.0588526491115601
"79",-0.0360191552139829,-0.0350689688837068,-0.0463124522153192,-0.0546289840713143,-0.0335461900063758,-0.0573908259960266,-0.0588526491115601
"80",-0.0346786975564555,-0.033595157763936,-0.0462961579103265,-0.0457693124189973,-0.0379354870626625,-0.0573908259960266,-0.0588526491115601
"81",-0.0342238325618147,-0.0334156318761473,-0.0460631924379463,-0.0459161354228854,-0.0339930061243295,-0.057347092427292,-0.0588526491115601
"82",-0.0384712085261225,-0.037774067642171,-0.0459926193315844,-0.0594875542446971,-0.0408381640776966,-0.057347092427292,-0.0588526491115601
"83",-0.0369573173372031,-0.0361646014461004,-0.0459711740725887,-0.0496363034471869,-0.0358687456345705,-0.057347092427292,-0.0588526491115601
"84",-0.0355432188945915,-0.0346423753130994,-0.0459766227178979,-0.0418122159317136,-0.0392656411881835,-0.057347092427292,-0.0588526491115601
"85",-0.0345784685557691,-0.0336135490787804,-0.0458466871494432,-0.0404195627197623,-0.0358062644969671,-0.057347092427292,-0.0588526491115601
"86",-0.0345175405823345,-0.033454111171156,-0.0456439650997857,-0.0436998205259442,-0.0389754908605702,-0.0573264303622168,-0.0588526491115601
"87",-0.0339788981851462,-0.0329046686070949,-0.0454899486091597,-0.0437508104369044,-0.0360693762357134,-0.0573264303622168,-0.0588526491115601
"88",-0.0339122317234103,-0.0329283787620059,-0.0456777093755264,-0.0464553711935878,-0.0371092232831102,-0.0573264303622168,-0.0588526491115601
"89",-0.0327190473575011,-0.0315870006572661,-0.0457142504669839,-0.039901421405375,-0.0359816162676169,-0.0573264303622168,-0.0588526491115601
"90",-0.0316076002987441,-0.0303227818684284,-0.0457362477033765,-0.0344990054145455,-0.0361626422521123,-0.0573264303622168,-0.0588526491115601
"91",-0.0326542770449593,-0.0315497530046083,-0.0455027375040528,-0.0425622565671802,-0.0368337457314347,-0.0570658030499697,-0.0588526491115601
"92",-0.0315968849828487,-0.030345964739157,-0.045470617701137,-0.0379012199118733,-0.0357066666374566,-0.0570658030499697,-0.0588526491115601
"93",-0.0312466094114733,-0.0300138150155666,-0.0456395257150997,-0.0397210707888007,-0.0354604915289505,-0.0570658030499697,-0.0588526491115601
"94",-0.0380945993403076,-0.0367277364670277,-0.045695249608648,-0.0599386403337121,-0.0351384617309693,-0.0570658030499697,-0.0588526491115601
"95",-0.0366979412868885,-0.0352715425345006,-0.0456247350316574,-0.0515437452122569,-0.0370402903864855,-0.0570658030499697,-0.0588526491115601
"96",-0.0357665494607015,-0.0342619743037294,-0.0457335676131188,-0.0486778328195214,-0.0342047445898169,-0.0568587114779486,-0.0588526491115601
"97",-0.0356364323476358,-0.0342671218757261,-0.0455543825176398,-0.0498884590342641,-0.0376831829154301,-0.0568587114779486,-0.0588526491115601
"98",-0.0343289105570692,-0.0328525324594227,-0.0455463253576597,-0.0426543178036809,-0.0340603246984552,-0.0568587114779486,-0.0588526491115601
"99",-0.0332287274489643,-0.0316627321186706,-0.0454751882761127,-0.0391100300475955,-0.0366331969256091,-0.0568587114779486,-0.0588526491115601
"100",-0.0344728884914459,-0.0331658336974569,-0.0453072016889428,-0.0469602411612868,-0.035306023103343,-0.0568587114779486,-0.0588526491115601
"101",-0.0334848223997271,-0.0321671701918757,-0.0453921857455271,-0.0437484355643392,-0.035380799359251,-0.0569274029541471,-0.0586683958954191
"102",-0.0375081755716738,-0.0364949781388312,-0.0455145415812645,-0.0576589023694396,-0.0344013034241752,-0.0569274029541471,-0.0586683958954191
"103",-0.0361265515238222,-0.0350316283851409,-0.0456077350190774,-0.0496847787871957,-0.0360279284995954,-0.0569274029541471,-0.0586683958954191
"104",-0.0352374228075031,-0.0341407216139145,-0.0457664764394315,-0.0470923958346248,-0.0337394063973361,-0.0569274029541471,-0.0586683958954191
"105",-0.0341654757662422,-0.0329820518402398,-0.0456596698158716,-0.0434149755164981,-0.0357460721033093,-0.0569274029541471,-0.0586683958954191
"106",-0.0329978875313537,-0.0315980134759787,-0.0456886271368996,-0.0392201123759151,-0.0330395078550191,-0.0568524159714746,-0.0586683958954191
"107",-0.0323101020657475,-0.0308759431440967,-0.0458409344307174,-0.0390039989724755,-0.0346103155526806,-0.0568524159714746,-0.0586683958954191
"108",-0.0327773049687735,-0.0314872978243051,-0.0456549189030265,-0.0440571689978242,-0.0340449316034314,-0.0568524159714746,-0.0586683958954191
"109",-0.0335257241296609,-0.0324117902505704,-0.0458495715783154,-0.0484991585835814,-0.0335736508864403,-0.0568524159714746,-0.0586683958954191
"110",-0.0338521733138725,-0.0328517430347674,-0.0456633336059806,-0.0506253680214286,-0.0354395230501303,-0.0568524159714746,-0.0586683958954191
"111",-0.0336644618842112,-0.0327399438801502,-0.0454500906581757,-0.0502328155562282,-0.034096492156206,-0.0570541666298319,-0.0586683958954191
"112",-0.0383838062809407,-0.0375456183261764,-0.0454074605598925,-0.0627254834398627,-0.0387028910708883,-0.0570541666298319,-0.0586683958954191
"113",-0.0440995934637688,-0.0433445706253077,-0.0454872531228522,-0.0746115809306502,-0.040576058684879,-0.0570541666298319,-0.0586683958954191
"114",-0.042157156384359,-0.0413726337860058,-0.0455573498392138,-0.0609911279752851,-0.0399912724211698,-0.0570541666298319,-0.0586683958954191
"115",-0.042265390364403,-0.0417195344224431,-0.0453865899245151,-0.0619797734543681,-0.0413885716022897,-0.0570541666298319,-0.0586683958954191
"116",-0.0440919941934638,-0.0439413011285743,-0.0455762932769547,-0.0680264784023166,-0.0391638316554164,-0.0569069629077594,-0.0586683958954191
"117",-0.042198515981025,-0.0419949119385302,-0.0456710653950166,-0.0571977579966187,-0.0414975535985906,-0.0569069629077594,-0.0586683958954191
"118",-0.0405887630907368,-0.0403202772342003,-0.0455600370417244,-0.0509019708260894,-0.0388898876100959,-0.0569069629077594,-0.0586683958954191
"119",-0.0391591741834778,-0.0388182706319671,-0.0454428801509174,-0.0467730453237891,-0.0404597609870722,-0.0569069629077594,-0.0586683958954191
"120",-0.0379291734308105,-0.0375441527843594,-0.0455936478877574,-0.0445813173428178,-0.0378051105641964,-0.0569069629077594,-0.0586683958954191
"121",-0.0364866213824291,-0.0359941882630883,-0.0454680062835526,-0.0397973461076617,-0.0397287458227927,-0.0569246570792514,-0.0586683958954191
"122",-0.0412841134756698,-0.0408325866129374,-0.0454660492964481,-0.0587261980399489,-0.0410493172835293,-0.0569246570792514,-0.0586683958954191
"123",-0.0405997240852437,-0.0402753583856486,-0.0456567517996621,-0.0572349177673459,-0.0400609088421277,-0.0569246570792514,-0.0586683958954191
"124",-0.03890754660745,-0.0384795894882112,-0.0456898603710077,-0.0476922607049346,-0.0405668125997736,-0.0569246570792514,-0.0586683958954191
"125",-0.0386427497334688,-0.0383442913773885,-0.0458836156306432,-0.0501234317198396,-0.0388477766196438,-0.0569246570792514,-0.0586683958954191
"126",-0.0378633798080701,-0.0375639643804518,-0.0456915443807321,-0.0493912724778056,-0.0408849972745955,-0.056908766566519,-0.0585017401500726
"127",-0.0376904021825612,-0.0375020334690422,-0.0458851073503986,-0.0512589002028108,-0.0378154986571455,-0.056908766566519,-0.0585017401500726
"128",-0.0367501368569282,-0.0364882455484446,-0.0457247290449254,-0.0487235141918063,-0.0409710341004128,-0.056908766566519,-0.0585017401500726
"129",-0.0373573702097093,-0.0371826731637495,-0.0455449235361976,-0.0529956305399537,-0.0385503242323547,-0.056908766566519,-0.0585017401500726
"130",-0.0390582749123667,-0.0390233639555883,-0.0454043356176508,-0.0593210337683558,-0.0422713044148932,-0.056908766566519,-0.0585017401500726
"131",-0.0457227876465559,-0.0455653003772776,-0.0453703227523397,-0.0750376610085368,-0.038759072843436,-0.0566999702892992,-0.0585017401500726
"132",-0.043734361508414,-0.0435613851798452,-0.045482043159188,-0.0626513035967946,-0.0431687289174958,-0.0566999702892992,-0.0585017401500726
"133",-0.0418384521838153,-0.0415954541674886,-0.0454363559621511,-0.0527779804542661,-0.0385786651479874,-0.0566999702892992,-0.0585017401500726
"134",-0.0400527612974421,-0.0397145366020055,-0.04543701309911,-0.0445049023255706,-0.0416792263287334,-0.0566999702892992,-0.0585017401500726
"135",-0.0389892903879105,-0.0386287920725901,-0.0452818902114557,-0.0444062752649188,-0.0384975320457678,-0.0566999702892992,-0.0585017401500726
"136",-0.0374073009492187,-0.0369469406814849,-0.0452192860348888,-0.0382244819775224,-0.0402472723983504,-0.0566417902352869,-0.0585017401500726
"137",-0.0360310332902784,-0.0354632989901772,-0.0453147549237073,-0.0355132156983018,-0.0376731745302798,-0.0566417902352869,-0.0585017401500726
"138",-0.0358180376445968,-0.0353446331185843,-0.045503380958313,-0.040549342520535,-0.0388796458626725,-0.0566417902352869,-0.0585017401500726
"139",-0.0348504973262525,-0.0343204794784043,-0.045650708997305,-0.0397399300709367,-0.0373046962932419,-0.0566417902352869,-0.0585017401500726
"140",-0.0337412145511851,-0.0330725305082178,-0.0455565352871778,-0.0374337891116738,-0.0384218650691183,-0.0566417902352869,-0.0585017401500726
"141",-0.0332086261019577,-0.0324726312453856,-0.0459149308142701,-0.0392134068533778,-0.0362281829620175,-0.0566885655057671,-0.0585017401500726
"142",-0.0348892469821902,-0.0343782360116217,-0.0459175272350183,-0.0482946401461959,-0.0374071349878374,-0.0566885655057671,-0.0585017401500726
"143",-0.0336158638982016,-0.0329448685296622,-0.0459151023007937,-0.040658307261765,-0.0365208060187441,-0.0566885655057671,-0.0585017401500726
"144",-0.0327965685727912,-0.032048581668291,-0.0459134707537669,-0.0393097987398505,-0.036326591947421,-0.0566885655057671,-0.0585017401500726
"145",-0.0317492140300693,-0.0308567066215103,-0.0459113012340245,-0.0355872558429837,-0.0359158627331088,-0.0566885655057671,-0.0585017401500726
"146",-0.0306478095978672,-0.029445417535771,-0.0459741075986832,-0.0316195422783494,-0.0356763561553152,-0.0567174183415517,-0.0585017401500726
"147",-0.0323201688141443,-0.0313095977632018,-0.0457890417675035,-0.0425513600930572,-0.0368957823742145,-0.0567174183415517,-0.0585017401500726
"148",-0.0312761715616027,-0.0301164029991194,-0.0458522271041914,-0.0377901596948504,-0.0353108714523422,-0.0567174183415517,-0.0585017401500726
"149",-0.0302916911167815,-0.028976808326249,-0.0457970614627322,-0.0343183754011989,-0.0361771620354085,-0.0567174183415517,-0.0585017401500726
"150",-0.0293380459117765,-0.0278613031673288,-0.0458169083414762,-0.0303067965433002,-0.0345865664372373,-0.0567174183415517,-0.0585017401500726
"151",-0.0300905336271532,-0.0288346512510462,-0.0457853447575344,-0.0378792872652411,-0.0362291418102815,-0.0566747776731696,-0.0583741563112159
"152",-0.0293726597393044,-0.0280198214929735,-0.0457836011877942,-0.0361267710104585,-0.0338676569930754,-0.0566747776731696,-0.0583741563112159
"153",-0.0287820233910805,-0.0273527910640087,-0.0457820187754507,-0.0352651113644242,-0.035287943535504,-0.0566747776731696,-0.0583741563112159
"154",-0.0279571687627089,-0.0263672278006792,-0.0457799367912067,-0.0322474865242839,-0.0336170116053181,-0.0566747776731696,-0.0583741563112159
"155",-0.0286804017110879,-0.027194402542779,-0.0457800789011094,-0.0384285813197494,-0.0354403943099785,-0.0566747776731696,-0.0583741563112159
"156",-0.0289601189975051,-0.0275592930921449,-0.0457205069344726,-0.0413421308621764,-0.0339644621458734,-0.0563112945723879,-0.0583741563112159
"157",-0.0297736651918992,-0.0285740809506635,-0.045721142536701,-0.045267934910953,-0.0341792027905737,-0.0563112945723879,-0.0583741563112159
"158",-0.0289565377573838,-0.0276045386745395,-0.045719202112638,-0.040690996684134,-0.0340831352825467,-0.0563112945723879,-0.0583741563112159
"159",-0.0280877740419236,-0.0265720299639107,-0.0457171565490821,-0.035141478292644,-0.0334131904244258,-0.0563112945723879,-0.0583741563112159
"160",-0.0272763898700975,-0.0256022051059778,-0.0457151625108518,-0.0309579307213426,-0.0333338714339365,-0.0563112945723879,-0.0583741563112159
"161",-0.0275325924642868,-0.0257157570064182,-0.0456488091203449,-0.0353337032720447,-0.0335022193232804,-0.0562173900626257,-0.0583741563112159
"162",-0.0274777767933123,-0.0256757193745375,-0.0456478840426082,-0.0371158355847001,-0.0332036062062554,-0.0562173900626257,-0.0583741563112159
"163",-0.0267105211943168,-0.0247472091286337,-0.0456459493052246,-0.0327424379065633,-0.0327661361436608,-0.0562173900626257,-0.0583741563112159
"164",-0.0307756840232124,-0.0290108310669647,-0.0456503863914037,-0.0474571483209729,-0.0322489453610671,-0.0562173900626257,-0.0583741563112159
"165",-0.0297907164511212,-0.0278908182493982,-0.04564840178316,-0.0405017053708434,-0.0333375408045687,-0.0562173900626257,-0.0583741563112159
"166",-0.0288785687054308,-0.0270762403885802,-0.0455871809333075,-0.0354090007022023,-0.0316490357464941,-0.0562049643095917,-0.0583741563112159
"167",-0.0301008302608793,-0.0285015993434681,-0.0455883974028926,-0.0422172015532851,-0.0341674788374762,-0.0562049643095917,-0.0583741563112159
"168",-0.0292878844452865,-0.0275939429812365,-0.0455867365030206,-0.0385890947654843,-0.0315354408793413,-0.0562049643095917,-0.0583741563112159
"169",-0.0297549659182512,-0.0281672596697898,-0.0455869207121376,-0.0421022297814488,-0.0345553839477483,-0.0562049643095917,-0.0583741563112159
"170",-0.0288293680107805,-0.0270980862380267,-0.0455850155162148,-0.0358843943104148,-0.0314072092830747,-0.0562049643095917,-0.0583741563112159
"171",-0.0284652236440631,-0.026561738004294,-0.0455305528902446,-0.0363490311428905,-0.0333783341490605,-0.0560932071814317,-0.0583741563112159
"172",-0.027692693526715,-0.0256608107279526,-0.0455287827816457,-0.0332696596160531,-0.0314063003112201,-0.0560932071814317,-0.0583741563112159
"173",-0.0274964552467024,-0.0254543640891908,-0.0455279551407964,-0.0346937449648976,-0.0322507550950795,-0.0560932071814317,-0.0583741563112159
"174",-0.0269322266163335,-0.0247918973318849,-0.0455265377430157,-0.0332480063661933,-0.0310920639926977,-0.0560932071814317,-0.0583741563112159
"175",-0.0262246222905948,-0.0239476327895014,-0.045524799487872,-0.0303772045299411,-0.0318305284199574,-0.0560932071814317,-0.0583741563112159
"176",-0.0282668428167497,-0.0265362106978467,-0.0454566693179628,-0.039780861698091,-0.0298776281544363,-0.0559836396374017,-0.0582624548895179
"177",-0.0276773880058083,-0.0258469196178379,-0.0454552217478881,-0.0376197276636958,-0.0317832976964216,-0.0559836396374017,-0.0582624548895179
"178",-0.0269820672555745,-0.0250370578395416,-0.0454536596051332,-0.0343099934980273,-0.0293318629795806,-0.0559836396374017,-0.0582624548895179
"179",-0.0265472338954976,-0.0245233152799235,-0.0454523584636766,-0.0339288963004947,-0.031434292227589,-0.0559836396374017,-0.0582624548895179
"180",-0.0275856412767589,-0.0257442074463467,-0.0454530871478001,-0.0396730145439506,-0.0300071422041901,-0.0559836396374017,-0.0582624548895179
"181",-0.0279549395254888,-0.0262967207699971,-0.0453944826221948,-0.0426163198426366,-0.0305721908016942,-0.0558353236999993,-0.0582624548895179
"182",-0.0279249894799839,-0.0262646866524215,-0.0453939070014228,-0.0427638413384557,-0.0306074468044099,-0.0558353236999993,-0.0582624548895179
"183",-0.0271250603538439,-0.0253106964461612,-0.045392208347413,-0.0371152767911553,-0.0300075330145657,-0.0558353236999993,-0.0582624548895179
"184",-0.0287847584429511,-0.0272810208494668,-0.0453940889903471,-0.0441236654296517,-0.0297228208659904,-0.0558353236999993,-0.0582624548895179
"185",-0.027919663616313,-0.026261068224433,-0.0453923838677612,-0.0375058734789491,-0.0302284317240818,-0.0558353236999993,-0.0582624548895179
"186",-0.0273654521684408,-0.0256051280220903,-0.0453288976992053,-0.0354176620021462,-0.0294872443955098,-0.0557720717051828,-0.0582624548895179
"187",-0.0284269213314042,-0.0269089752574087,-0.0453300430079682,-0.0410148175433278,-0.0292668969873129,-0.0557720717051828,-0.0582624548895179
"188",-0.0276274062059531,-0.0259706589300512,-0.0453284695639442,-0.0362552935257554,-0.0295375828581692,-0.0557720717051828,-0.0582624548895179
"189",-0.0280615653281076,-0.0264740810190447,-0.0453286049471401,-0.0397185562178493,-0.0297684235447648,-0.0557720717051828,-0.0582624548895179
"190",-0.027426026806754,-0.0257150799189316,-0.0453272095673494,-0.0370153924450278,-0.0293360246707184,-0.0557720717051828,-0.0582624548895179
"191",-0.0291088584850994,-0.0274605093351675,-0.0452831892093733,-0.0439716735854745,-0.030832759315315,-0.0556708575952264,-0.0582624548895179
